Age,Country,First Name,Gender,Last Name,Month,Products,Quarter,Rank,Region,Rank Levels,Revenue (USD),Sales Reps,Years
28,Las Vegas,Emma,Female,Jones,1,Assessories,QTR 1,Store 5,U.S.A.,D5,25684.913060352003,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Laptops,QTR 1,Store 5,U.S.A.,D5,6431.74650187776,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Laptops,QTR 1,Store 5,U.S.A.,D5,8086.38555820032,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Laptops,QTR 1,Store 5,U.S.A.,D5,13342.728000000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,1,Laptops,QTR 1,Store 5,U.S.A.,D5,13784.064,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,1,Smartphones,QTR 1,Store 5,U.S.A.,D5,28335.08867825664,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Smartphones,QTR 1,Store 5,U.S.A.,D5,51688.224,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,1,Smartphones,QTR 1,Store 5,U.S.A.,D5,53735.136,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,1,Smartphones,QTR 1,Store 5,U.S.A.,D5,72520.63246245887,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Tablets,QTR 1,Store 5,U.S.A.,D5,1129.8716835839998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Tablets,QTR 1,Store 5,U.S.A.,D5,5918.39175868416,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,1,Tablets,QTR 1,Store 5,U.S.A.,D5,9127.187999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,1,Tablets,QTR 1,Store 5,U.S.A.,D5,19906.487999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Assessories,QTR 4,Store 5,U.S.A.,D5,4768.867958400001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Assessories,QTR 4,Store 5,U.S.A.,D5,5087.080627200001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Assessories,QTR 4,Store 5,U.S.A.,D5,9214.53,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Assessories,QTR 4,Store 5,U.S.A.,D5,12228.645,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Laptops,QTR 4,Store 5,U.S.A.,D5,1554.541267968,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Laptops,QTR 4,Store 5,U.S.A.,D5,3681.138898944,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Laptops,QTR 4,Store 5,U.S.A.,D5,12827.412000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Laptops,QTR 4,Store 5,U.S.A.,D5,12935.364,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Smartphones,QTR 4,Store 5,U.S.A.,D5,31518.223027199998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Smartphones,QTR 4,Store 5,U.S.A.,D5,33518.784,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Smartphones,QTR 4,Store 5,U.S.A.,D5,37698.841469952,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Smartphones,QTR 4,Store 5,U.S.A.,D5,61988.78400000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Tablets,QTR 4,Store 5,U.S.A.,D5,1663.3467002879997,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Tablets,QTR 4,Store 5,U.S.A.,D5,2554.757756928,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,10,Tablets,QTR 4,Store 5,U.S.A.,D5,8064.8099999999995,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,10,Tablets,QTR 4,Store 5,U.S.A.,D5,19493.37,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Assessories,QTR 4,Store 5,U.S.A.,D5,6547.182969599998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Assessories,QTR 4,Store 5,U.S.A.,D5,9055.83,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Assessories,QTR 4,Store 5,U.S.A.,D5,10715.248252799998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Assessories,QTR 4,Store 5,U.S.A.,D5,17697.96,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Laptops,QTR 4,Store 5,U.S.A.,D5,1960.9515233280001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Laptops,QTR 4,Store 5,U.S.A.,D5,2102.352,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Laptops,QTR 4,Store 5,U.S.A.,D5,5312.422821888001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Laptops,QTR 4,Store 5,U.S.A.,D5,6563.423999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Smartphones,QTR 4,Store 5,U.S.A.,D5,23432.584476672004,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Smartphones,QTR 4,Store 5,U.S.A.,D5,32008.032,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Smartphones,QTR 4,Store 5,U.S.A.,D5,34447.392,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Smartphones,QTR 4,Store 5,U.S.A.,D5,39308.260110336,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Tablets,QTR 4,Store 5,U.S.A.,D5,1324.3366563839998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Tablets,QTR 4,Store 5,U.S.A.,D5,2503.8588395519996,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,11,Tablets,QTR 4,Store 5,U.S.A.,D5,11328.407999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,11,Tablets,QTR 4,Store 5,U.S.A.,D5,15486.408,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Assessories,QTR 4,Store 5,U.S.A.,D5,2208.06,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Assessories,QTR 4,Store 5,U.S.A.,D5,2553.81984,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Assessories,QTR 4,Store 5,U.S.A.,D5,4007.3999999999996,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Assessories,QTR 4,Store 5,U.S.A.,D5,4710.566016,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Laptops,QTR 4,Store 5,U.S.A.,D5,1919.9313100800002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Laptops,QTR 4,Store 5,U.S.A.,D5,2033.3356646400007,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Laptops,QTR 4,Store 5,U.S.A.,D5,2667.0720000000006,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Laptops,QTR 4,Store 5,U.S.A.,D5,3701.2799999999997,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Smartphones,QTR 4,Store 5,U.S.A.,D5,5750.4,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Smartphones,QTR 4,Store 5,U.S.A.,D5,14778.918789120002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Smartphones,QTR 4,Store 5,U.S.A.,D5,16762.488053759993,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Smartphones,QTR 4,Store 5,U.S.A.,D5,17614.464,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Tablets,QTR 4,Store 5,U.S.A.,D5,187.95773952,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Tablets,QTR 4,Store 5,U.S.A.,D5,1462.6544025600003,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,12,Tablets,QTR 4,Store 5,U.S.A.,D5,5725.223999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,12,Tablets,QTR 4,Store 5,U.S.A.,D5,5928.12,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Assessories,QTR 1,Store 5,U.S.A.,D5,3541.92943104,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Assessories,QTR 1,Store 5,U.S.A.,D5,5546.14055424,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Assessories,QTR 1,Store 5,U.S.A.,D5,10377.9,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Assessories,QTR 1,Store 5,U.S.A.,D5,16434.18,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Laptops,QTR 1,Store 5,U.S.A.,D5,1196.551471104,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Laptops,QTR 1,Store 5,U.S.A.,D5,1322.2809059328004,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Laptops,QTR 1,Store 5,U.S.A.,D5,1901.664,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Laptops,QTR 1,Store 5,U.S.A.,D5,10344.384,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Smartphones,QTR 1,Store 5,U.S.A.,D5,4716.9230929919995,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Smartphones,QTR 1,Store 5,U.S.A.,D5,15703.488,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Smartphones,QTR 1,Store 5,U.S.A.,D5,40492.799999999996,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Smartphones,QTR 1,Store 5,U.S.A.,D5,73503.98782341118,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Tablets,QTR 1,Store 5,U.S.A.,D5,1888.7662632960003,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Tablets,QTR 1,Store 5,U.S.A.,D5,1906.1999999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,2,Tablets,QTR 1,Store 5,U.S.A.,D5,2560.7129923583993,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,2,Tablets,QTR 1,Store 5,U.S.A.,D5,6403.535999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Assessories,QTR 1,Store 5,U.S.A.,D5,2146.5177552000005,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Assessories,QTR 1,Store 5,U.S.A.,D5,2671.83,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Assessories,QTR 1,Store 5,U.S.A.,D5,3019.4325,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Assessories,QTR 1,Store 5,U.S.A.,D5,13527.594138240001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Laptops,QTR 1,Store 5,U.S.A.,D5,5433.6229291008,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Laptops,QTR 1,Store 5,U.S.A.,D5,5529.948234854401,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Laptops,QTR 1,Store 5,U.S.A.,D5,8880.858,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Laptops,QTR 1,Store 5,U.S.A.,D5,9822.834,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Smartphones,QTR 1,Store 5,U.S.A.,D5,12484.211733504,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Smartphones,QTR 1,Store 5,U.S.A.,D5,27040.104000000003,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Smartphones,QTR 1,Store 5,U.S.A.,D5,28400.8656734208,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Smartphones,QTR 1,Store 5,U.S.A.,D5,32563.944000000003,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Tablets,QTR 1,Store 5,U.S.A.,D5,807.7806342144,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Tablets,QTR 1,Store 5,U.S.A.,D5,4088.0644116480016,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,3,Tablets,QTR 1,Store 5,U.S.A.,D5,5403.51,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,3,Tablets,QTR 1,Store 5,U.S.A.,D5,17601.57,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Assessories,QTR 2,Store 5,U.S.A.,D5,2253.5092944000003,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Assessories,QTR 2,Store 5,U.S.A.,D5,2962.68,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Assessories,QTR 2,Store 5,U.S.A.,D5,3323.1062592000007,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Assessories,QTR 2,Store 5,U.S.A.,D5,8582.640000000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Laptops,QTR 2,Store 5,U.S.A.,D5,389.739216384,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Laptops,QTR 2,Store 5,U.S.A.,D5,3456.6706298880013,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Laptops,QTR 2,Store 5,U.S.A.,D5,9066.72,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Laptops,QTR 2,Store 5,U.S.A.,D5,9570.912,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Smartphones,QTR 2,Store 5,U.S.A.,D5,7411.584000000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Smartphones,QTR 2,Store 5,U.S.A.,D5,11777.279999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Smartphones,QTR 2,Store 5,U.S.A.,D5,15643.338762240002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Smartphones,QTR 2,Store 5,U.S.A.,D5,40153.05462067201,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Tablets,QTR 2,Store 5,U.S.A.,D5,1824.6721167360001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Tablets,QTR 2,Store 5,U.S.A.,D5,2426.3643156480002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,4,Tablets,QTR 2,Store 5,U.S.A.,D5,9253.872,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,4,Tablets,QTR 2,Store 5,U.S.A.,D5,12978.432,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Assessories,QTR 2,Store 5,U.S.A.,D5,2419.692912,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Assessories,QTR 2,Store 5,U.S.A.,D5,3806.3254319999996,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Assessories,QTR 2,Store 5,U.S.A.,D5,7627.094999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Assessories,QTR 2,Store 5,U.S.A.,D5,9391.409999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Laptops,QTR 2,Store 5,U.S.A.,D5,703.59238656,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Laptops,QTR 2,Store 5,U.S.A.,D5,1806.91305984,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Laptops,QTR 2,Store 5,U.S.A.,D5,3256.9320000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Laptops,QTR 2,Store 5,U.S.A.,D5,5132.4839999999995,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Smartphones,QTR 2,Store 5,U.S.A.,D5,14474.88,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Smartphones,QTR 2,Store 5,U.S.A.,D5,16902.12013056,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Smartphones,QTR 2,Store 5,U.S.A.,D5,17744.927800319998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Smartphones,QTR 2,Store 5,U.S.A.,D5,23308.656,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Tablets,QTR 2,Store 5,U.S.A.,D5,1552.64449536,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Tablets,QTR 2,Store 5,U.S.A.,D5,1587.0281011199995,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,5,Tablets,QTR 2,Store 5,U.S.A.,D5,5774.705999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,5,Tablets,QTR 2,Store 5,U.S.A.,D5,7987.139999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Assessories,QTR 2,Store 5,U.S.A.,D5,5688.600839999999,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Assessories,QTR 2,Store 5,U.S.A.,D5,8233.11,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Assessories,QTR 2,Store 5,U.S.A.,D5,10365.058079999999,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Assessories,QTR 2,Store 5,U.S.A.,D5,19657.62,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Laptops,QTR 2,Store 5,U.S.A.,D5,2228.9841792,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Laptops,QTR 2,Store 5,U.S.A.,D5,5492.826432,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Laptops,QTR 2,Store 5,U.S.A.,D5,11719.296000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Laptops,QTR 2,Store 5,U.S.A.,D5,20743.559999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Smartphones,QTR 2,Store 5,U.S.A.,D5,37577.952000000005,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Smartphones,QTR 2,Store 5,U.S.A.,D5,39242.025676799996,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Smartphones,QTR 2,Store 5,U.S.A.,D5,42500.64867840001,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Smartphones,QTR 2,Store 5,U.S.A.,D5,55641.6,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Tablets,QTR 2,Store 5,U.S.A.,D5,2810.5201152,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Tablets,QTR 2,Store 5,U.S.A.,D5,3534.0986880000005,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,6,Tablets,QTR 2,Store 5,U.S.A.,D5,3894.156,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,6,Tablets,QTR 2,Store 5,U.S.A.,D5,10450.943999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Assessories,QTR 3,Store 5,U.S.A.,D5,2282.2400000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Assessories,QTR 3,Store 5,U.S.A.,D5,6680.639999999999,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Assessories,QTR 3,Store 5,U.S.A.,D5,8876.4309504,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Assessories,QTR 3,Store 5,U.S.A.,D5,8995.184640000003,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Laptops,QTR 3,Store 5,U.S.A.,D5,4016.5215436800013,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Laptops,QTR 3,Store 5,U.S.A.,D5,5285.39516928,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Laptops,QTR 3,Store 5,U.S.A.,D5,9600.16,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Laptops,QTR 3,Store 5,U.S.A.,D5,11635.520000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Smartphones,QTR 3,Store 5,U.S.A.,D5,4333.280000000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Smartphones,QTR 3,Store 5,U.S.A.,D5,5190.095831040002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Smartphones,QTR 3,Store 5,U.S.A.,D5,6940.160000000002,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Smartphones,QTR 3,Store 5,U.S.A.,D5,9984.811991039996,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Tablets,QTR 3,Store 5,U.S.A.,D5,1269.4899916800002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Tablets,QTR 3,Store 5,U.S.A.,D5,1413.87890688,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,7,Tablets,QTR 3,Store 5,U.S.A.,D5,9402.08,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,7,Tablets,QTR 3,Store 5,U.S.A.,D5,14338.56,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Assessories,QTR 3,Store 5,U.S.A.,D5,1233.728496,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Assessories,QTR 3,Store 5,U.S.A.,D5,1477.1012256000004,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Assessories,QTR 3,Store 5,U.S.A.,D5,7212.4800000000005,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Assessories,QTR 3,Store 5,U.S.A.,D5,9384.705,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Laptops,QTR 3,Store 5,U.S.A.,D5,105.57195263999999,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Laptops,QTR 3,Store 5,U.S.A.,D5,806.7962327040002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Laptops,QTR 3,Store 5,U.S.A.,D5,2046.1320000000003,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Laptops,QTR 3,Store 5,U.S.A.,D5,4363.26,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Smartphones,QTR 3,Store 5,U.S.A.,D5,6846.6189496319985,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Smartphones,QTR 3,Store 5,U.S.A.,D5,18011.871618047997,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Smartphones,QTR 3,Store 5,U.S.A.,D5,38642.208000000006,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Smartphones,QTR 3,Store 5,U.S.A.,D5,41276.4,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Tablets,QTR 3,Store 5,U.S.A.,D5,174.650370048,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Tablets,QTR 3,Store 5,U.S.A.,D5,653.6775168,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,8,Tablets,QTR 3,Store 5,U.S.A.,D5,3042.0719999999997,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,8,Tablets,QTR 3,Store 5,U.S.A.,D5,14275.998000000001,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Assessories,QTR 3,Store 5,U.S.A.,D5,685.8686016,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Assessories,QTR 3,Store 5,U.S.A.,D5,3660.1188624,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Assessories,QTR 3,Store 5,U.S.A.,D5,9892.47,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Assessories,QTR 3,Store 5,U.S.A.,D5,10402.35,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Laptops,QTR 3,Store 5,U.S.A.,D5,156.17000448000002,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Laptops,QTR 3,Store 5,U.S.A.,D5,1750.9279334399998,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Laptops,QTR 3,Store 5,U.S.A.,D5,2708.5799999999995,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Laptops,QTR 3,Store 5,U.S.A.,D5,6809.04,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Smartphones,QTR 3,Store 5,U.S.A.,D5,5623.968,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Smartphones,QTR 3,Store 5,U.S.A.,D5,10046.290996224,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Smartphones,QTR 3,Store 5,U.S.A.,D5,11117.540431872,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Smartphones,QTR 3,Store 5,U.S.A.,D5,22045.296,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Tablets,QTR 3,Store 5,U.S.A.,D5,126.47190527999997,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Tablets,QTR 3,Store 5,U.S.A.,D5,922.488956928,Emma J.,2019
28,Las Vegas,Emma,Female,Jones,9,Tablets,QTR 3,Store 5,U.S.A.,D5,1410.1919999999998,Emma J.,2020
28,Las Vegas,Emma,Female,Jones,9,Tablets,QTR 3,Store 5,U.S.A.,D5,11953.997999999998,Emma J.,2020
29,Singapore,Michelle,Female,Lim,1,Assessories,QTR 1,Store 5,Asia,D5,10469.456786879999,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Assessories,QTR 1,Store 5,Asia,D5,16751.489999999998,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Assessories,QTR 1,Store 5,Asia,D5,17692.289999999997,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Assessories,QTR 1,Store 5,Asia,D5,47629.91836511999,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Laptops,QTR 1,Store 5,Asia,D5,1917.8094523391999,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Laptops,QTR 1,Store 5,Asia,D5,8071.559999999999,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Laptops,QTR 1,Store 5,Asia,D5,11939.591999999999,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Laptops,QTR 1,Store 5,Asia,D5,19026.5906202624,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Smartphones,QTR 1,Store 5,Asia,D5,49958.496,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Smartphones,QTR 1,Store 5,Asia,D5,51614.304,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Smartphones,QTR 1,Store 5,Asia,D5,209859.0345621504,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Smartphones,QTR 1,Store 5,Asia,D5,226446.57609154555,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Tablets,QTR 1,Store 5,Asia,D5,1174.2976401407998,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Tablets,QTR 1,Store 5,Asia,D5,2780.0396660736,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,1,Tablets,QTR 1,Store 5,Asia,D5,9251.927999999998,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,1,Tablets,QTR 1,Store 5,Asia,D5,17239.319999999996,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Assessories,QTR 4,Store 5,Asia,D5,7796.840687999999,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,10,Assessories,QTR 4,Store 5,Asia,D5,18177.704999999998,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Assessories,QTR 4,Store 5,Asia,D5,18373.089852,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,10,Assessories,QTR 4,Store 5,Asia,D5,18880.875,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Laptops,QTR 4,Store 5,Asia,D5,4293.276000000001,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Laptops,QTR 4,Store 5,Asia,D5,6975.621768960002,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,10,Laptops,QTR 4,Store 5,Asia,D5,8605.481264639999,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,10,Laptops,QTR 4,Store 5,Asia,D5,11382.54,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Smartphones,QTR 4,Store 5,Asia,D5,5838.768,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Smartphones,QTR 4,Store 5,Asia,D5,43474.707694079996,Michelle L.,2019
29,Singapore,Michelle,Female,Lim,10,Smartphones,QTR 4,Store 5,Asia,D5,53088.04800000001,Michelle L.,2020
29,Singapore,Michelle,Female,Lim,10,Smartphones,QTR 4,Store 5,Asia,D5,57441.45528576001,Michelle L.,2019
